#packet;SourceIP;UDP_Port_Destination;CoAP_Resource;Message_ID;attack
8331;192.168.56.5;5683;www.inrow25.gal/4;5321;0
8332;;;;;0
8333;;;;;0
8334;;;;;0
8335;;;;;0
8336;;;;;0
8337;;;;;0
8338;;;;;0
8339;;;;;0
8340;;;;;0
8341;;;;;0
8342;;;;;0
8343;;;;;0
8344;;;;;0
8345;;;;;0
8346;;;;;0
8347;;;;;0
8348;;;;;0
8349;;;;;0
8350;;;;;0
8351;;;;;0
8352;;;;;0
8353;;;;;0
8354;;;;;0
8355;;;;;0
8356;;;;;0
8357;;;;;0
8358;192.168.56.10;8612;;;0
8359;192.168.56.10;8612;;;0
8360;192.168.56.10;8612;;;0
8361;192.168.56.10;8612;;;0
8362;;8612;;;0
8363;;8612;;;0
8364;;8612;;;0
8365;;8612;;;0
8366;192.168.56.10;8612;;;0
8367;192.168.56.10;8612;;;0
8368;192.168.56.10;8612;;;0
8369;192.168.56.10;8612;;;0
8370;;8612;;;0
8371;;8612;;;0
8372;;8612;;;0
8373;;8612;;;0
8374;;;;;0
8375;;;;;0
8376;192.168.56.1;5683;www.inrow13.gal/1;1578;0
8377;192.168.56.2;5683;www.inrow13.gal/1;47203;0
8378;192.168.56.1;5683;www.inrow13.gal/2;1579;0
8379;192.168.56.2;5683;www.inrow13.gal/2;54281;0
8380;192.168.56.1;5683;www.inrow13.gal/3;1580;0
8381;192.168.56.2;5683;www.inrow13.gal/3;13479;0
8382;192.168.56.1;5683;www.inrow13.gal/4;1581;0
8383;192.168.56.2;5683;www.inrow13.gal/4;42956;0
8384;192.168.56.1;5683;www.inrow15.gal/1;1582;0
8385;192.168.56.3;5683;www.inrow15.gal/1;28359;0
8386;192.168.56.1;5683;www.inrow15.gal/2;1583;0
8387;192.168.56.3;5683;www.inrow15.gal/2;21493;0
8388;192.168.56.1;5683;www.inrow15.gal/3;1584;0
8389;192.168.56.3;5683;www.inrow15.gal/3;1732;0
8390;192.168.56.1;5683;www.inrow15.gal/4;1585;0
8391;192.168.56.3;5683;www.inrow15.gal/4;43160;0
8392;192.168.56.1;5683;www.inrow23.gal/1;1586;0
8393;192.168.56.4;5683;www.inrow23.gal/1;58081;0
8394;192.168.56.1;5683;www.inrow23.gal/2;1587;0
8395;192.168.56.4;5683;www.inrow23.gal/2;23937;0
8396;192.168.56.1;5683;www.inrow23.gal/3;1588;0
8397;192.168.56.4;5683;www.inrow23.gal/3;24892;0
8398;192.168.56.1;5683;www.inrow23.gal/4;1589;0
8399;192.168.56.4;5683;www.inrow23.gal/4;15602;0
8400;192.168.56.1;5683;www.inrow25.gal/1;1590;0
8401;192.168.56.5;5683;www.inrow25.gal/1;37717;0
8402;192.168.56.1;5683;www.inrow25.gal/2;1591;0
8403;192.168.56.5;5683;www.inrow25.gal/2;25427;0
8404;192.168.56.1;5683;www.inrow25.gal/3;1592;0
8405;192.168.56.5;5683;www.inrow25.gal/3;30691;0
8406;192.168.56.1;5683;www.inrow25.gal/4;1593;0
8407;192.168.56.5;5683;www.inrow25.gal/4;17378;0
8408;192.168.56.1;5683;www.inrow13.gal/1;1594;0
8409;192.168.56.2;5683;www.inrow13.gal/1;10375;0
8410;192.168.56.1;5683;www.inrow13.gal/2;1595;0
8411;192.168.56.2;5683;www.inrow13.gal/2;2796;0
8412;192.168.56.1;5683;www.inrow13.gal/3;1596;0
8413;192.168.56.2;5683;www.inrow13.gal/3;57907;0
8414;192.168.56.1;5683;www.inrow13.gal/4;1597;0
8415;192.168.56.2;5683;www.inrow13.gal/4;54123;0
8416;192.168.56.1;5683;www.inrow15.gal/1;1598;0
8417;192.168.56.3;5683;www.inrow15.gal/1;16666;0
8418;192.168.56.1;5683;www.inrow15.gal/2;1599;0
8419;192.168.56.3;5683;www.inrow15.gal/2;15012;0
8420;192.168.56.1;5683;www.inrow15.gal/3;1600;0
8421;192.168.56.3;5683;www.inrow15.gal/3;5082;0
8422;192.168.56.1;5683;www.inrow15.gal/4;1601;0
8423;192.168.56.3;5683;www.inrow15.gal/4;37823;0
8424;192.168.56.1;5683;www.inrow23.gal/1;1602;0
8425;192.168.56.4;5683;www.inrow23.gal/1;682;0
8426;192.168.56.1;5683;www.inrow23.gal/2;1603;0
8427;192.168.56.4;5683;www.inrow23.gal/2;14741;0
8428;192.168.56.1;5683;www.inrow23.gal/3;1604;0
8429;192.168.56.4;5683;www.inrow23.gal/3;53145;0
8430;192.168.56.1;5683;www.inrow23.gal/4;1605;0
8431;192.168.56.4;5683;www.inrow23.gal/4;53635;0
8432;192.168.56.1;5683;www.inrow25.gal/1;1606;0
8433;192.168.56.5;5683;www.inrow25.gal/1;58943;0
8434;192.168.56.1;5683;www.inrow25.gal/2;1607;0
8435;192.168.56.5;5683;www.inrow25.gal/2;25530;0
8436;192.168.56.1;5683;www.inrow25.gal/3;1608;0
8437;192.168.56.5;5683;www.inrow25.gal/3;55071;0
8438;192.168.56.1;5683;www.inrow25.gal/4;1609;0
8439;192.168.56.5;5683;www.inrow25.gal/4;28022;0
8440;192.168.56.1;5353;;;0
8441;;5353;;;0
8442;192.168.56.1;5683;www.inrow13.gal/1;1610;0
8443;192.168.56.2;5683;www.inrow13.gal/1;26685;0
8444;192.168.56.1;5683;www.inrow13.gal/2;1611;0
8445;192.168.56.2;5683;www.inrow13.gal/2;59996;0
8446;192.168.56.1;5683;www.inrow13.gal/3;1612;0
8447;192.168.56.2;5683;www.inrow13.gal/3;55604;0
8448;192.168.56.1;5683;www.inrow13.gal/4;1613;0
8449;192.168.56.2;5683;www.inrow13.gal/4;47065;0
8450;192.168.56.1;5683;www.inrow15.gal/1;1614;0
8451;192.168.56.3;5683;www.inrow15.gal/1;41892;0
8452;192.168.56.1;5683;www.inrow15.gal/2;1615;0
8453;192.168.56.3;5683;www.inrow15.gal/2;22866;0
8454;192.168.56.1;5683;www.inrow15.gal/3;1616;0
8455;192.168.56.3;5683;www.inrow15.gal/3;41083;0
8456;192.168.56.1;5683;www.inrow15.gal/4;1617;0
8457;192.168.56.3;5683;www.inrow15.gal/4;4535;0
8458;192.168.56.1;5683;www.inrow23.gal/1;1618;0
8459;192.168.56.4;5683;www.inrow23.gal/1;47450;0
8460;192.168.56.1;5683;www.inrow23.gal/2;1619;0
8461;192.168.56.4;5683;www.inrow23.gal/2;65117;0
8462;192.168.56.1;5683;www.inrow23.gal/3;1620;0
8463;192.168.56.4;5683;www.inrow23.gal/3;4441;0
8464;192.168.56.1;5683;www.inrow23.gal/4;1621;0
8465;192.168.56.4;5683;www.inrow23.gal/4;44888;0
8466;192.168.56.1;5683;www.inrow25.gal/1;1622;0
8467;192.168.56.5;5683;www.inrow25.gal/1;50633;0
8468;192.168.56.1;5683;www.inrow25.gal/2;1623;0
8469;192.168.56.5;5683;www.inrow25.gal/2;29883;0
8470;192.168.56.1;5683;www.inrow25.gal/3;1624;0
8471;192.168.56.5;5683;www.inrow25.gal/3;10470;0
8472;192.168.56.1;5683;www.inrow25.gal/4;1625;0
8473;192.168.56.5;5683;www.inrow25.gal/4;18223;0
8474;;;;;0
8475;;;;;0
8476;;;;;0
8477;;;;;0
8478;;;;;0
8479;192.168.56.3;;;;0
8480;192.168.56.3;;;;0
8481;192.168.56.1;;;;0
8482;;;;;0
8483;;;;;0
8484;;;;;0
8485;;;;;0
8486;;;;;0
8487;;;;;0
8488;;;;;0
8489;;;;;0
8490;;;;;0
8491;;;;;0
8492;;;;;0
8493;;;;;0
8494;;;;;0
8495;192.168.56.1;5683;www.inrow13.gal/1;1626;0
8496;192.168.56.2;5683;www.inrow13.gal/1;55400;0
8497;192.168.56.1;5683;www.inrow13.gal/2;1627;0
8498;192.168.56.2;5683;www.inrow13.gal/2;26425;0
8499;;;;;0
8500;192.168.56.1;5683;www.inrow13.gal/3;1628;0
8501;192.168.56.2;5683;www.inrow13.gal/3;21992;0
8502;192.168.56.1;5683;www.inrow13.gal/4;1629;0
8503;192.168.56.2;5683;www.inrow13.gal/4;22982;0
8504;192.168.56.1;5683;www.inrow15.gal/1;1630;1
8505;;;;;0
8506;;;;;0
8507;;;;;0
8508;;;;;0
8509;;;;;0
8510;192.168.56.3;5683;www.inrow15.gal/1;21434;1
8511;192.168.56.3;5683;www.inrow15.gal/1;21434;1
8512;192.168.56.1;5683;www.inrow15.gal/2;1631;1
8513;192.168.56.3;5683;www.inrow15.gal/2;51576;1
8514;192.168.56.3;5683;www.inrow15.gal/2;51576;1
8515;192.168.56.1;5683;www.inrow15.gal/3;1632;1
8516;192.168.56.3;5683;www.inrow15.gal/3;5756;1
8517;192.168.56.3;5683;www.inrow15.gal/3;5756;1
8518;192.168.56.1;5683;www.inrow15.gal/4;1633;1
8519;192.168.56.3;5683;www.inrow15.gal/4;46035;1
8520;192.168.56.3;5683;www.inrow15.gal/4;46035;1
8521;192.168.56.1;5683;www.inrow23.gal/1;1634;0
8522;192.168.56.4;5683;www.inrow23.gal/1;30094;0
8523;192.168.56.1;5683;www.inrow23.gal/2;1635;0
8524;192.168.56.4;5683;www.inrow23.gal/2;45356;0
8525;192.168.56.1;5683;www.inrow23.gal/3;1636;0
8526;192.168.56.4;5683;www.inrow23.gal/3;60262;0
8527;;;;;0
8528;192.168.56.1;5683;www.inrow23.gal/4;1637;0
8529;192.168.56.4;5683;www.inrow23.gal/4;6256;0
8530;192.168.56.1;5683;www.inrow25.gal/1;1638;0
8531;192.168.56.5;5683;www.inrow25.gal/1;8105;0
8532;192.168.56.1;5683;www.inrow25.gal/2;1639;0
8533;192.168.56.5;5683;www.inrow25.gal/2;38314;0
8534;192.168.56.1;5683;www.inrow25.gal/3;1640;0
8535;192.168.56.5;5683;www.inrow25.gal/3;28985;0
8536;192.168.56.1;5683;www.inrow25.gal/4;1641;0
8537;192.168.56.5;5683;www.inrow25.gal/4;32879;0
8538;;;;;0
8539;;;;;0
8540;;;;;0
8541;;;;;0
8542;;;;;0
8543;;;;;0
8544;;;;;0
8545;;;;;0
8546;;;;;0
8547;;;;;0
8548;;;;;0
8549;;;;;0
8550;;;;;0
8551;;;;;0
8552;;;;;0
8553;;;;;0
8554;;;;;0
8555;;;;;0
8556;;;;;0
8557;;;;;0
8558;;;;;0
8559;;;;;0
8560;;;;;0
8561;;;;;0
8562;;;;;0
8563;;;;;0
8564;;;;;0
8565;;;;;0
8566;;;;;0
8567;;;;;0
8568;;;;;0
8569;;;;;0
8570;;;;;0
8571;;;;;0
8572;192.168.56.1;5683;www.inrow13.gal/1;1642;0
8573;192.168.56.2;5683;www.inrow13.gal/1;41095;0
8574;192.168.56.1;5683;www.inrow13.gal/2;1643;0
8575;192.168.56.2;5683;www.inrow13.gal/2;15786;0
8576;192.168.56.1;5683;www.inrow13.gal/3;1644;0
8577;192.168.56.2;5683;www.inrow13.gal/3;26866;0
8578;192.168.56.1;5683;www.inrow13.gal/4;1645;0
8579;192.168.56.2;5683;www.inrow13.gal/4;22979;0
8580;192.168.56.1;5683;www.inrow15.gal/1;1646;1
8581;192.168.56.3;5683;www.inrow15.gal/1;21733;1
8582;192.168.56.3;5683;www.inrow15.gal/1;21733;1
8583;;;;;0
8584;192.168.56.1;5683;www.inrow15.gal/2;1647;1
8585;192.168.56.3;5683;www.inrow15.gal/2;3561;1
8586;192.168.56.3;5683;www.inrow15.gal/2;3561;1
8587;192.168.56.1;5683;www.inrow15.gal/3;1648;1
8588;192.168.56.3;5683;www.inrow15.gal/3;220;1
8589;192.168.56.3;5683;www.inrow15.gal/3;220;1
8590;192.168.56.1;5683;www.inrow15.gal/4;1649;1
8591;192.168.56.3;5683;www.inrow15.gal/4;50831;1
8592;192.168.56.3;5683;www.inrow15.gal/4;50831;1
8593;192.168.56.1;5683;www.inrow23.gal/1;1650;0
8594;192.168.56.4;5683;www.inrow23.gal/1;54323;0
8595;;;;;0
8596;;;;;0
8597;192.168.56.1;5683;www.inrow23.gal/2;1651;0
8598;192.168.56.4;5683;www.inrow23.gal/2;298;0
8599;192.168.56.1;5683;www.inrow23.gal/3;1652;0
8600;192.168.56.4;5683;www.inrow23.gal/3;25935;0
8601;192.168.56.1;5683;www.inrow23.gal/4;1653;0
8602;192.168.56.4;5683;www.inrow23.gal/4;624;0
8603;192.168.56.1;5683;www.inrow25.gal/1;1654;0
8604;192.168.56.5;5683;www.inrow25.gal/1;16521;0
8605;192.168.56.1;5683;www.inrow25.gal/2;1655;0
8606;192.168.56.5;5683;www.inrow25.gal/2;20409;0
8607;;;;;0
8608;192.168.56.1;5683;www.inrow25.gal/3;1656;0
8609;192.168.56.5;5683;www.inrow25.gal/3;59558;0
8610;192.168.56.1;5683;www.inrow25.gal/4;1657;0
8611;192.168.56.5;5683;www.inrow25.gal/4;64457;0
8612;;;;;0
8613;;;;;0
8614;;;;;0
8615;;;;;0
8616;;;;;0
8617;;;;;0
8618;;;;;0
8619;;;;;0
8620;;;;;0
8621;;;;;0
8622;;;;;0
8623;;;;;0
8624;;;;;0
8625;;;;;0
8626;;;;;0
8627;;;;;0
8628;;;;;0
8629;;;;;0
8630;;;;;0
8631;;;;;0
8632;;;;;0
8633;;;;;0
8634;;;;;0
8635;;;;;0
8636;;;;;0
8637;;;;;0
8638;;;;;0
8639;;;;;0
8640;;;;;0
8641;;;;;0
8642;;;;;0
8643;;;;;0
8644;192.168.56.1;5683;www.inrow13.gal/1;1658;0
8645;192.168.56.2;5683;www.inrow13.gal/1;34324;0
8646;192.168.56.1;5683;www.inrow13.gal/2;1659;0
8647;192.168.56.2;5683;www.inrow13.gal/2;50921;0
8648;192.168.56.1;5683;www.inrow13.gal/3;1660;0
8649;192.168.56.2;5683;www.inrow13.gal/3;33215;0
8650;192.168.56.1;5683;www.inrow13.gal/4;1661;0
8651;192.168.56.2;5683;www.inrow13.gal/4;2418;0
8652;192.168.56.1;5683;www.inrow15.gal/1;1662;1
8653;192.168.56.3;5683;www.inrow15.gal/1;5914;1
8654;192.168.56.3;5683;www.inrow15.gal/1;5914;1
8655;192.168.56.1;5683;www.inrow15.gal/2;1663;1
8656;192.168.56.3;5683;www.inrow15.gal/2;54485;1
8657;192.168.56.3;5683;www.inrow15.gal/2;54485;1
8658;192.168.56.1;5683;www.inrow15.gal/3;1664;1
8659;192.168.56.3;5683;www.inrow15.gal/3;8814;1
8660;192.168.56.3;5683;www.inrow15.gal/3;8814;1
8661;192.168.56.1;5683;www.inrow15.gal/4;1665;1
8662;192.168.56.3;5683;www.inrow15.gal/4;411;1
8663;192.168.56.3;5683;www.inrow15.gal/4;411;1
8664;;;;;0
8665;192.168.56.1;5683;www.inrow23.gal/1;1666;0
8666;192.168.56.4;5683;www.inrow23.gal/1;36228;0
8667;;;;;0
8668;;;;;0
8669;192.168.56.1;5683;www.inrow23.gal/2;1667;0
8670;192.168.56.4;5683;www.inrow23.gal/2;51695;0
8671;192.168.56.1;5683;www.inrow23.gal/3;1668;0
8672;192.168.56.4;5683;www.inrow23.gal/3;61943;0
8673;192.168.56.1;5683;www.inrow23.gal/4;1669;0
8674;192.168.56.4;5683;www.inrow23.gal/4;57947;0
8675;192.168.56.1;5683;www.inrow25.gal/1;1670;0
8676;192.168.56.5;5683;www.inrow25.gal/1;8282;0
8677;192.168.56.1;5683;www.inrow25.gal/2;1671;0
8678;192.168.56.5;5683;www.inrow25.gal/2;63875;0
8679;192.168.56.1;5683;www.inrow25.gal/3;1672;0
8680;192.168.56.5;5683;www.inrow25.gal/3;43668;0
8681;192.168.56.1;5683;www.inrow25.gal/4;1673;0
8682;192.168.56.5;5683;www.inrow25.gal/4;31054;0
8683;;;;;0
8684;;;;;0
8685;;;;;0
8686;;;;;0
8687;;;;;0
8688;;;;;0
8689;;;;;0
8690;;;;;0
8691;;;;;0
8692;;;;;0
8693;;;;;0
8694;;;;;0
8695;;;;;0
8696;;;;;0
8697;;;;;0
8698;;;;;0
8699;;;;;0
8700;;;;;0
8701;;;;;0
8702;;;;;0
8703;;;;;0
8704;;;;;0
8705;;;;;0
8706;;;;;0
8707;;;;;0
8708;;;;;0
8709;;;;;0
8710;;;;;0
8711;;;;;0
8712;;;;;0
8713;192.168.56.1;5683;www.inrow13.gal/1;1674;0
8714;192.168.56.2;5683;www.inrow13.gal/1;12418;0
8715;;;;;0
8716;192.168.56.1;5683;www.inrow13.gal/2;1675;0
8717;192.168.56.2;5683;www.inrow13.gal/2;15351;0
8718;192.168.56.1;5683;www.inrow13.gal/3;1676;0
8719;192.168.56.2;5683;www.inrow13.gal/3;64900;0
8720;192.168.56.1;5683;www.inrow13.gal/4;1677;0
8721;192.168.56.2;5683;www.inrow13.gal/4;12084;0
8722;192.168.56.1;5683;www.inrow15.gal/1;1678;1
8723;192.168.56.3;5683;www.inrow15.gal/1;54595;1
8724;192.168.56.3;5683;www.inrow15.gal/1;54595;1
8725;192.168.56.1;5683;www.inrow15.gal/2;1679;1
8726;192.168.56.3;5683;www.inrow15.gal/2;42960;1
8727;192.168.56.3;5683;www.inrow15.gal/2;42960;1
8728;192.168.56.1;5683;www.inrow15.gal/3;1680;1
8729;192.168.56.3;5683;www.inrow15.gal/3;943;1
8730;192.168.56.3;5683;www.inrow15.gal/3;943;1
8731;192.168.56.1;5683;www.inrow15.gal/4;1681;1
8732;192.168.56.3;5683;www.inrow15.gal/4;12706;1
8733;192.168.56.3;5683;www.inrow15.gal/4;12706;1
8734;192.168.56.1;5683;www.inrow23.gal/1;1682;0
8735;192.168.56.4;5683;www.inrow23.gal/1;45911;0
8736;;;;;0
8737;;;;;0
8738;192.168.56.1;5683;www.inrow23.gal/2;1683;0
8739;192.168.56.4;5683;www.inrow23.gal/2;38786;0
8740;192.168.56.1;5683;www.inrow23.gal/3;1684;0
8741;192.168.56.4;5683;www.inrow23.gal/3;31576;0
8742;;;;;0
8743;192.168.56.1;5683;www.inrow23.gal/4;1685;0
8744;192.168.56.4;5683;www.inrow23.gal/4;25866;0
8745;192.168.56.1;5683;www.inrow25.gal/1;1686;0
8746;192.168.56.5;5683;www.inrow25.gal/1;62885;0
8747;192.168.56.1;5683;www.inrow25.gal/2;1687;0
8748;192.168.56.5;5683;www.inrow25.gal/2;11402;0
8749;192.168.56.1;5683;www.inrow25.gal/3;1688;0
8750;192.168.56.5;5683;www.inrow25.gal/3;43471;0
8751;192.168.56.1;5683;www.inrow25.gal/4;1689;0
8752;192.168.56.5;5683;www.inrow25.gal/4;37820;0
8753;;;;;0
8754;;;;;0
8755;;;;;0
8756;;;;;0
8757;;;;;0
8758;;;;;0
8759;;;;;0
8760;;;;;0
8761;;;;;0
8762;;;;;0
8763;;;;;0
8764;;;;;0
8765;;;;;0
8766;;;;;0
8767;;;;;0
8768;;;;;0
8769;;;;;0
8770;;;;;0
8771;;;;;0
8772;;;;;0
8773;;;;;0
8774;;;;;0
8775;;;;;0
8776;;;;;0
8777;;;;;0
8778;;;;;0
8779;;;;;0
8780;;;;;0
8781;;;;;0
8782;;;;;0
8783;;;;;0
8784;192.168.56.1;5683;www.inrow13.gal/1;1690;0
8785;192.168.56.2;5683;www.inrow13.gal/1;18599;0
8786;192.168.56.1;5683;www.inrow13.gal/2;1691;0
8787;192.168.56.2;5683;www.inrow13.gal/2;9557;0
8788;192.168.56.1;5683;www.inrow13.gal/3;1692;0
8789;192.168.56.2;5683;www.inrow13.gal/3;42244;0
8790;192.168.56.1;5683;www.inrow13.gal/4;1693;0
8791;192.168.56.2;5683;www.inrow13.gal/4;31866;0
8792;;;;;0
8793;192.168.56.1;5683;www.inrow15.gal/1;1694;1
8794;192.168.56.3;5683;www.inrow15.gal/1;990;1
8795;192.168.56.3;5683;www.inrow15.gal/1;990;1
8796;192.168.56.1;5683;www.inrow15.gal/2;1695;1
8797;192.168.56.3;5683;www.inrow15.gal/2;39258;1
8798;192.168.56.3;5683;www.inrow15.gal/2;39258;1
8799;192.168.56.1;5683;www.inrow15.gal/3;1696;1
8800;192.168.56.3;5683;www.inrow15.gal/3;60895;1
8801;192.168.56.3;5683;www.inrow15.gal/3;60895;1
8802;192.168.56.1;5683;www.inrow15.gal/4;1697;1
8803;192.168.56.3;5683;www.inrow15.gal/4;64468;1
8804;192.168.56.3;5683;www.inrow15.gal/4;64468;1
8805;192.168.56.1;5683;www.inrow23.gal/1;1698;0
8806;192.168.56.4;5683;www.inrow23.gal/1;7942;0
8807;;;;;0
8808;;;;;0
8809;192.168.56.1;5683;www.inrow23.gal/2;1699;0
8810;192.168.56.4;5683;www.inrow23.gal/2;56711;0
8811;192.168.56.1;5683;www.inrow23.gal/3;1700;0
8812;192.168.56.4;5683;www.inrow23.gal/3;46589;0
8813;192.168.56.1;5683;www.inrow23.gal/4;1701;0
8814;192.168.56.4;5683;www.inrow23.gal/4;12462;0
8815;192.168.56.1;5683;www.inrow25.gal/1;1702;0
8816;192.168.56.5;5683;www.inrow25.gal/1;10457;0
8817;192.168.56.1;5683;www.inrow25.gal/2;1703;0
8818;;;;;0
8819;192.168.56.5;5683;www.inrow25.gal/2;30050;0
8820;192.168.56.1;5683;www.inrow25.gal/3;1704;0
8821;192.168.56.5;5683;www.inrow25.gal/3;12098;0
8822;192.168.56.1;5683;www.inrow25.gal/4;1705;0
8823;192.168.56.5;5683;www.inrow25.gal/4;1145;0
8824;;;;;0
8825;;;;;0
8826;;;;;0
8827;;;;;0
8828;;;;;0
8829;;;;;0
8830;;;;;0
8831;;;;;0
8832;;;;;0
8833;;;;;0
8834;;;;;0
8835;;;;;0
8836;;;;;0
8837;;;;;0
8838;;;;;0
8839;;;;;0
8840;;;;;0
8841;;;;;0
8842;;;;;0
8843;;;;;0
8844;;;;;0
8845;;;;;0
8846;;;;;0
8847;;;;;0
8848;;;;;0
8849;;;;;0
8850;;;;;0
8851;;;;;0
8852;;;;;0
8853;;;;;0
8854;192.168.56.1;5683;www.inrow13.gal/1;1706;0
8855;192.168.56.2;5683;www.inrow13.gal/1;45372;0
8856;192.168.56.1;5683;www.inrow13.gal/2;1707;0
8857;192.168.56.2;5683;www.inrow13.gal/2;2231;0
8858;192.168.56.1;5683;www.inrow13.gal/3;1708;0
8859;192.168.56.2;5683;www.inrow13.gal/3;15864;0
8860;192.168.56.1;5683;www.inrow13.gal/4;1709;0
8861;192.168.56.2;5683;www.inrow13.gal/4;58200;0
8862;192.168.56.1;5683;www.inrow15.gal/1;1710;1
8863;192.168.56.3;5683;www.inrow15.gal/1;31243;1
8864;192.168.56.3;5683;www.inrow15.gal/1;31243;1
8865;192.168.56.1;5683;www.inrow15.gal/2;1711;1
8866;192.168.56.3;5683;www.inrow15.gal/2;6755;1
8867;192.168.56.3;5683;www.inrow15.gal/2;6755;1
8868;192.168.56.1;5683;www.inrow15.gal/3;1712;1
8869;192.168.56.3;5683;www.inrow15.gal/3;47020;1
8870;192.168.56.3;5683;www.inrow15.gal/3;47020;1
8871;;;;;0
8872;192.168.56.1;5683;www.inrow15.gal/4;1713;1
8873;192.168.56.3;5683;www.inrow15.gal/4;29183;1
8874;192.168.56.3;5683;www.inrow15.gal/4;29183;1
8875;192.168.56.1;5683;www.inrow23.gal/1;1714;0
8876;192.168.56.4;5683;www.inrow23.gal/1;44228;0
8877;;;;;0
8878;;;;;0
8879;192.168.56.1;5683;www.inrow23.gal/2;1715;0
8880;192.168.56.4;5683;www.inrow23.gal/2;27500;0
8881;192.168.56.1;5683;www.inrow23.gal/3;1716;0
8882;192.168.56.4;5683;www.inrow23.gal/3;63686;0
8883;192.168.56.1;5683;www.inrow23.gal/4;1717;0
8884;192.168.56.4;5683;www.inrow23.gal/4;51282;0
8885;192.168.56.1;5683;www.inrow25.gal/1;1718;0
8886;192.168.56.5;5683;www.inrow25.gal/1;43221;0
8887;192.168.56.1;5683;www.inrow25.gal/2;1719;0
8888;192.168.56.5;5683;www.inrow25.gal/2;46783;0
8889;192.168.56.1;5683;www.inrow25.gal/3;1720;0
8890;192.168.56.5;5683;www.inrow25.gal/3;47633;0
8891;192.168.56.1;5683;www.inrow25.gal/4;1721;0
8892;192.168.56.5;5683;www.inrow25.gal/4;35211;0
8893;;;;;0
8894;;;;;0
8895;;;;;0
8896;;;;;0
8897;;;;;0
8898;;;;;0
8899;;;;;0
8900;;;;;0
8901;;;;;0
8902;;;;;0
8903;;;;;0
8904;;;;;0
8905;;;;;0
8906;;;;;0
8907;;;;;0
8908;;;;;0
8909;;;;;0
8910;;;;;0
8911;;;;;0
8912;;;;;0
8913;;;;;0
8914;;;;;0
8915;;;;;0
8916;;;;;0
8917;;;;;0
8918;;;;;0
8919;;;;;0
8920;;;;;0
8921;;;;;0
8922;;;;;0
8923;;;;;0
8924;192.168.56.1;5683;www.inrow13.gal/1;1722;0
8925;192.168.56.2;5683;www.inrow13.gal/1;58331;0
8926;192.168.56.1;5683;www.inrow13.gal/2;1723;0
8927;192.168.56.2;5683;www.inrow13.gal/2;5170;0
8928;192.168.56.1;5683;www.inrow13.gal/3;1724;0
8929;192.168.56.2;5683;www.inrow13.gal/3;63229;0
8930;192.168.56.1;5683;www.inrow13.gal/4;1725;0
8931;192.168.56.2;5683;www.inrow13.gal/4;9786;0
8932;192.168.56.1;5683;www.inrow15.gal/1;1726;1
8933;192.168.56.3;5683;www.inrow15.gal/1;45177;1
8934;192.168.56.3;5683;www.inrow15.gal/1;45177;1
8935;192.168.56.1;5683;www.inrow15.gal/2;1727;1
8936;192.168.56.3;5683;www.inrow15.gal/2;2484;1
8937;192.168.56.3;5683;www.inrow15.gal/2;2484;1
8938;192.168.56.1;5683;www.inrow15.gal/3;1728;1
8939;192.168.56.3;5683;www.inrow15.gal/3;51975;1
8940;192.168.56.3;5683;www.inrow15.gal/3;51975;1
8941;192.168.56.1;5683;www.inrow15.gal/4;1729;1
8942;192.168.56.3;5683;www.inrow15.gal/4;44611;1
8943;192.168.56.3;5683;www.inrow15.gal/4;44611;1
8944;192.168.56.1;5683;www.inrow23.gal/1;1730;0
8945;192.168.56.4;5683;www.inrow23.gal/1;54639;0
8946;;;;;0
8947;;;;;0
8948;192.168.56.1;5683;www.inrow23.gal/2;1731;0
8949;192.168.56.4;5683;www.inrow23.gal/2;33696;0
8950;;;;;0
8951;192.168.56.1;5683;www.inrow23.gal/3;1732;0
8952;192.168.56.4;5683;www.inrow23.gal/3;36732;0
8953;192.168.56.1;5683;www.inrow23.gal/4;1733;0
8954;192.168.56.4;5683;www.inrow23.gal/4;21959;0
8955;192.168.56.1;5683;www.inrow25.gal/1;1734;0
8956;192.168.56.5;5683;www.inrow25.gal/1;8195;0
8957;192.168.56.1;5683;www.inrow25.gal/2;1735;0
8958;192.168.56.5;5683;www.inrow25.gal/2;11853;0
8959;192.168.56.1;5683;www.inrow25.gal/3;1736;0
8960;192.168.56.5;5683;www.inrow25.gal/3;6546;0
8961;192.168.56.1;5683;www.inrow25.gal/4;1737;0
8962;192.168.56.5;5683;www.inrow25.gal/4;4743;0
8963;;;;;0
8964;;;;;0
8965;;;;;0
8966;;;;;0
8967;;;;;0
8968;;;;;0
8969;;;;;0
8970;;;;;0
8971;;;;;0
8972;;;;;0
8973;;;;;0
8974;;;;;0
8975;;;;;0
8976;;;;;0
8977;;;;;0
8978;;;;;0
8979;;;;;0
8980;;;;;0
8981;;;;;0
8982;;;;;0
8983;;;;;0
8984;;;;;0
8985;;;;;0
8986;;;;;0
8987;;;;;0
8988;;;;;0
8989;;;;;0
8990;;;;;0
8991;;;;;0
8992;;;;;0
8993;192.168.56.1;5683;www.inrow13.gal/1;1738;0
8994;192.168.56.2;5683;www.inrow13.gal/1;31355;0
8995;192.168.56.1;5683;www.inrow13.gal/2;1739;0
8996;192.168.56.2;5683;www.inrow13.gal/2;11162;0
8997;192.168.56.1;5683;www.inrow13.gal/3;1740;0
8998;192.168.56.2;5683;www.inrow13.gal/3;39033;0
